,user,Database,Python,CloudComputing,DataAnalysis,Containers,MachineLearning,ComputerVision,DataScience,BigData,Chatbot,R,BackendDev,FrontendDev,Blockchain
31879,1876119,0,0,3,0,0,0,0,0,0,0,0,0,0,0
31880,234847,0,0,0,0,0,5,0,5,0,0,0,0,0,0
31881,1060602,0,0,3,0,0,0,0,0,0,0,0,0,0,3
31882,310946,0,0,0,0,0,0,0,0,0,3,0,0,0,0
31883,709297,0,0,0,0,0,0,0,0,0,3,0,0,0,0
31884,24868,4,0,0,4,0,0,0,3,0,0,0,0,0,0
31885,435787,5,0,0,0,0,0,0,0,5,0,0,0,0,0
31886,1105786,0,0,3,0,0,0,0,0,0,0,0,0,0,0
31887,517340,0,0,0,0,0,0,0,0,0,5,0,0,0,0
31888,435749,4,0,0,0,0,0,0,0,0,0,0,0,0,0
31889,2077819,0,0,3,0,0,0,0,0,0,0,0,0,0,0
31890,1472177,0,0,0,0,0,5,0,0,0,0,0,0,0,0
31891,891347,0,0,0,0,0,5,0,5,0,0,0,0,0,0
31892,724960,0,0,0,0,0,4,0,0,0,0,0,0,0,0
31893,1862374,0,0,3,0,0,0,0,0,0,0,0,0,0,0
31894,1106060,0,0,5,0,0,0,0,0,0,0,0,0,0,0
31895,94135,0,0,0,5,0,0,0,0,0,0,0,0,0,0
31896,778588,0,4,0,0,0,4,0,4,0,0,0,0,0,0
31897,322913,0,0,0,4,0,0,0,0,0,0,0,0,0,0
31898,1769484,0,0,0,0,0,3,0,0,0,0,0,0,0,0
31899,679809,0,0,0,3,0,0,0,0,0,0,0,0,0,0
31900,511472,0,0,0,0,0,0,0,3,0,0,0,0,0,0
31901,2051939,0,0,4,0,0,0,0,0,0,0,0,0,0,0
31902,1471159,0,0,4,0,0,0,0,0,0,0,0,0,0,0
31903,512568,0,0,0,0,0,4,0,0,0,0,0,0,0,0
31904,1942554,0,0,5,0,0,0,0,0,0,0,0,0,0,0
31905,335722,0,0,0,0,0,0,0,0,0,3,0,0,0,0
31906,382146,0,0,0,0,0,5,0,5,0,0,0,0,0,0
31907,1321801,0,0,0,0,0,5,0,0,0,0,0,0,0,0
31908,970107,0,0,5,0,0,0,0,0,0,0,0,0,0,0
31909,435095,4,0,0,0,0,0,0,0,4,0,0,0,0,0
31910,978917,0,0,0,0,0,3,0,3,0,0,0,0,0,0
31911,163927,0,0,0,0,0,0,0,0,0,3,0,0,0,0
31912,1097451,0,0,3,0,0,0,0,0,0,0,0,0,0,0
31913,1033034,0,0,4,0,0,0,0,0,0,0,0,0,0,4
31914,1047200,0,0,3,0,0,0,0,0,0,0,0,0,0,0
31915,1805891,0,0,0,0,0,3,0,0,0,0,0,0,0,0
31916,437270,0,0,4,0,0,0,0,0,0,0,0,0,0,0
31917,512685,0,0,0,0,0,0,0,3,0,0,0,0,0,0
31918,477431,0,0,0,0,0,0,0,12,0,0,4,0,0,0
31919,916148,0,0,0,0,0,4,0,4,0,0,0,0,0,0
31920,714683,0,0,0,0,0,0,0,0,0,5,0,0,0,0
31921,510669,0,0,0,0,0,0,0,4,0,0,0,0,0,0
31922,743608,0,0,5,0,0,0,0,0,0,0,0,0,0,0
31923,456432,0,0,0,0,0,0,0,0,0,5,0,0,0,0
31924,677124,0,0,0,0,0,0,0,0,0,5,0,0,0,0
31925,1135419,0,0,4,0,0,0,0,0,0,0,0,0,0,0
31926,1106111,0,0,5,0,0,0,0,0,0,0,0,0,0,0
31927,1718414,0,0,5,0,0,0,0,0,0,0,0,0,0,0
31928,711498,0,0,0,0,0,0,0,0,0,3,0,0,0,0
31929,1060118,0,0,5,0,0,0,0,0,0,0,0,0,0,5
31930,435637,0,0,0,0,0,5,0,0,0,0,0,0,0,0
31931,648835,0,0,0,0,0,4,0,0,0,0,0,0,0,0
31932,968170,0,0,4,0,0,0,0,0,0,0,0,0,0,4
31933,463629,0,0,0,0,0,0,0,0,0,4,0,0,0,0
31934,1046242,0,0,4,0,0,0,0,0,0,0,0,0,0,4
31935,1212937,0,0,0,0,0,3,0,0,0,0,0,0,0,0
31936,302794,0,0,0,3,0,0,0,0,0,0,0,0,0,0
31937,1046078,0,0,3,0,0,0,0,0,0,0,0,0,0,3
31938,1121356,0,0,3,0,0,0,0,0,0,0,0,0,0,0
31939,711226,0,0,0,0,0,0,0,0,0,4,0,0,0,0
31940,681785,0,0,0,4,0,0,0,0,0,0,0,0,0,0
31941,2058151,0,0,4,0,0,0,0,0,0,0,0,0,0,0
31942,1735396,0,0,5,0,0,0,0,0,0,0,0,0,0,0
31943,530166,13,0,0,0,0,0,0,9,13,0,0,0,0,0
31944,1414906,0,0,0,0,0,4,0,0,0,0,0,0,0,0
31945,909260,0,0,0,0,0,5,0,5,0,0,0,0,0,0
31946,512268,0,0,0,0,0,0,0,3,0,0,0,0,0,0
31947,721013,0,0,0,0,0,0,0,0,0,5,0,0,0,0
31948,129624,0,0,0,0,0,3,0,3,0,0,0,0,0,0
31949,1601487,0,0,0,0,0,4,0,0,0,0,0,0,0,0
31950,86587,4,0,0,0,0,0,0,0,4,0,0,0,0,0
31951,431700,0,0,0,0,0,0,0,4,0,0,0,0,0,0
31952,1577787,0,0,5,0,0,0,0,0,0,0,0,0,0,0
31953,422861,0,0,0,0,0,0,0,0,0,5,0,0,0,0
31954,511133,0,0,0,0,0,0,0,5,0,0,0,0,0,0
31955,512113,0,0,0,0,0,0,0,5,0,0,0,0,0,0
31956,17,0,0,0,0,0,3,0,0,0,0,0,0,0,0
31957,1475157,0,0,4,0,0,0,0,0,0,0,0,0,0,0
31958,715851,0,0,0,0,0,0,0,0,0,4,0,0,0,0
31959,689854,0,0,0,0,0,5,0,5,0,0,0,0,0,0
31960,378824,0,0,0,0,0,0,0,4,0,0,0,0,0,0
31961,133,5,0,0,0,0,0,0,0,5,0,0,0,0,0
31962,1370738,0,0,9,0,12,0,0,3,0,3,0,7,3,0
31963,1107095,0,0,5,0,0,0,0,0,0,0,0,0,0,0
31964,1058434,0,0,4,0,0,0,0,0,0,0,0,0,0,4
31965,694716,0,0,0,0,0,0,0,0,0,5,0,0,0,0
31966,435000,9,0,0,0,0,0,0,0,9,0,0,0,0,0
31967,434968,4,0,0,0,0,0,0,0,0,0,0,0,0,0
31968,409101,0,0,0,0,0,0,0,0,0,3,0,0,0,0
31969,879824,0,4,0,0,0,4,0,4,0,0,0,0,0,0
31970,1049283,0,0,5,0,0,0,0,0,0,0,0,0,0,5
31971,1773184,0,0,0,0,0,3,0,0,0,0,0,0,0,0
31972,1735519,0,0,4,0,0,0,0,0,0,0,0,0,0,0
31973,510302,0,0,0,0,0,0,0,5,0,0,0,0,0,0
31974,1710705,0,0,5,0,0,0,0,0,0,0,0,0,0,0
31975,1085817,0,0,0,0,0,3,0,0,0,0,0,0,0,0
31976,552007,0,5,0,0,0,5,0,5,0,0,0,0,0,0
31977,461002,0,0,0,4,0,0,0,0,0,0,0,0,0,0
31978,37444,5,0,0,5,0,0,0,0,5,0,0,0,0,0
31979,626826,0,5,0,0,0,5,0,5,0,0,0,0,0,0
31980,434926,4,0,0,0,0,0,0,0,4,0,0,0,0,0
31981,491066,0,0,0,0,0,0,0,5,0,0,0,0,0,0
31982,1057411,0,0,5,0,0,0,0,0,0,0,0,0,0,5
31983,435683,5,0,0,0,0,0,0,0,5,0,0,0,0,0
31984,689268,0,0,0,0,0,0,0,0,0,4,0,0,0,0
31985,578450,0,4,0,0,0,4,0,4,0,0,0,0,0,0
31986,1416341,0,0,3,0,0,0,0,0,0,0,0,0,0,0
31987,22708,0,0,0,0,0,3,0,3,0,0,0,0,0,0
31988,948426,0,0,0,0,0,3,0,0,0,0,0,0,0,0
31989,783255,0,3,0,0,0,3,0,3,0,0,0,0,0,0
31990,1644701,0,0,4,0,0,0,0,0,0,0,0,0,0,0
31991,1760217,0,0,5,0,0,0,0,0,0,0,0,0,0,0
31992,1054695,0,0,4,0,0,0,0,0,0,0,0,0,0,4
31993,510698,0,0,0,0,0,0,0,3,0,0,0,0,0,0
31994,2089401,0,0,0,0,0,5,0,0,0,0,0,0,0,0
31995,725130,0,0,0,0,0,3,0,0,0,0,0,0,0,0
31996,743397,5,0,0,0,0,0,0,0,5,0,0,0,0,0
31997,1060073,0,0,4,0,0,0,0,0,0,0,0,0,0,4
31998,1042978,0,0,3,0,0,0,0,0,0,0,0,0,0,3
31999,886227,0,0,0,0,0,3,0,3,0,0,0,0,0,0
32000,510533,0,0,0,0,0,0,0,4,0,0,0,0,0,0
32001,1924159,0,0,4,0,0,0,0,0,0,0,0,0,0,0
32002,719692,0,0,0,0,0,0,0,0,0,4,0,0,0,0
32003,1050692,0,0,4,0,0,0,0,0,0,0,0,0,0,4
32004,897073,0,3,0,0,0,3,0,3,0,0,0,0,0,0
32005,510200,0,0,0,0,0,0,0,4,0,0,0,0,0,0
32006,1049240,0,0,4,0,0,0,0,0,0,0,0,0,0,4
32007,1105850,0,0,4,0,0,0,0,0,0,0,0,0,0,0
32008,510739,0,0,0,0,0,0,0,3,0,0,0,0,0,0
32009,385604,0,0,0,0,0,0,0,5,0,0,0,0,0,0
32010,1237599,0,0,4,0,0,4,0,4,0,0,0,0,0,0
32011,1106392,0,0,5,0,0,0,0,0,0,0,0,0,0,0
32012,499691,0,0,0,0,0,0,0,5,0,0,0,0,0,0
32013,896735,0,0,0,0,0,3,0,3,0,0,0,0,0,0
32014,510775,0,0,0,0,0,0,0,3,0,0,0,0,0,0
32015,902903,0,4,0,0,0,4,0,4,0,0,0,0,0,0
32016,714304,0,0,0,0,0,0,0,0,0,3,0,0,0,0
32017,510406,0,0,0,0,0,0,0,4,0,0,0,0,0,0
32018,510408,0,0,0,0,0,0,0,4,0,0,0,0,0,0
32019,452044,0,0,0,0,0,0,0,0,0,5,0,0,0,0
32020,1055674,0,0,5,0,0,0,0,0,0,0,0,0,0,5
32021,435723,5,0,0,0,0,0,0,0,5,0,0,0,0,0
32022,512005,0,0,0,0,0,0,0,3,0,0,0,0,0,0
32023,510765,0,0,0,0,0,0,0,4,0,0,4,0,0,0
32024,2058654,0,0,4,0,0,0,0,0,0,0,0,0,0,0
32025,465828,0,0,0,3,0,0,0,0,0,0,0,0,0,0
32026,1988697,0,0,0,0,0,3,0,0,0,0,0,0,0,0
32027,435739,9,0,0,5,0,0,0,0,9,0,0,0,0,0
32028,255278,0,3,0,0,0,3,0,3,0,0,0,0,0,0
32029,1515311,0,0,4,0,0,0,0,0,0,0,0,0,0,0
32030,345431,0,0,0,0,0,0,0,0,0,5,0,0,0,0
32031,409189,0,0,0,0,0,0,0,4,0,0,0,0,0,0
32032,1609232,0,0,4,0,0,0,0,0,0,0,0,0,0,0
32033,371428,0,0,0,0,0,0,0,0,0,5,0,0,0,0
32034,1106704,0,0,4,0,0,0,0,0,0,0,0,0,0,0
32035,592599,0,0,0,4,0,0,0,0,0,0,0,0,0,0
32036,1095105,0,12,0,6,0,3,0,3,0,0,0,5,0,5
32037,1660009,0,0,0,0,0,5,0,0,0,0,0,0,0,0
32038,435465,3,0,0,0,0,0,0,0,3,0,0,0,0,0
32039,1143198,7,3,0,3,0,0,0,8,7,0,0,0,0,0
32040,552104,0,5,0,0,0,5,0,5,0,0,0,0,0,0
32041,1049633,0,0,3,0,0,0,0,0,0,0,0,0,0,3
32042,1755851,0,0,0,0,0,4,0,0,0,0,0,0,0,0
32043,435380,5,0,0,0,0,0,0,0,5,0,0,0,0,0
32044,2047856,0,0,3,0,0,0,0,0,0,0,0,0,0,0
32045,955864,0,0,0,0,0,5,0,0,0,0,0,0,0,0
32046,431646,5,0,0,0,0,0,0,0,5,0,0,0,0,0
32047,1830272,0,0,3,0,0,0,0,0,0,0,0,0,0,0
32048,721979,0,0,0,0,0,0,0,0,0,4,0,0,0,0
32049,402165,0,0,0,0,0,0,0,4,0,0,0,0,0,0
32050,2075387,0,0,5,0,0,0,0,0,0,0,0,0,0,0
32051,1689279,0,0,5,0,0,0,0,0,0,0,0,0,0,0
32052,2017318,0,0,5,0,0,0,0,0,0,0,0,0,0,0
32053,785119,0,0,3,0,0,0,0,0,0,0,0,0,0,0
32054,435107,3,0,0,0,0,0,0,0,3,0,0,0,0,0
32055,512553,0,0,0,0,0,0,0,5,0,0,5,0,0,0
32056,1053795,0,0,4,0,0,0,0,0,0,0,0,0,0,4
32057,2082366,0,0,4,0,0,0,0,0,0,0,0,0,0,0
32058,1106976,0,0,3,0,0,0,0,0,0,0,0,0,0,0
32059,1776998,0,0,5,0,0,5,0,0,0,0,0,0,0,0
32060,1531483,0,0,0,0,0,5,0,0,0,0,0,0,0,0
32061,1675215,0,0,0,0,0,3,0,0,0,0,0,0,0,0
32062,712673,0,0,0,0,0,0,0,0,0,3,0,0,0,0
32063,756149,0,4,0,0,0,4,0,4,0,0,0,0,0,0
32064,510110,0,0,0,0,0,0,0,3,0,0,0,0,0,0
32065,1983986,0,0,4,0,0,0,0,0,0,0,0,0,0,0
32066,1694640,0,0,3,0,0,0,0,0,0,0,0,0,0,0
32067,1690124,0,0,5,0,0,0,0,0,0,0,0,0,0,0
32068,1052304,0,0,3,0,0,0,0,0,0,0,0,0,0,3
32069,684228,0,0,0,4,0,0,0,0,0,0,0,0,0,0
32070,386630,0,0,0,0,0,0,0,0,0,3,0,0,0,0
32071,488850,0,0,0,0,0,0,0,3,0,0,3,0,0,0
32072,1653458,0,0,5,0,0,0,0,0,0,0,0,0,0,0
32073,1051003,0,0,3,0,0,0,0,0,0,0,0,0,0,3
32074,444262,0,0,0,3,0,0,0,0,0,0,0,0,0,0
32075,1791057,0,0,0,0,0,5,0,0,0,0,0,0,0,0
32076,1496810,3,5,8,0,10,5,0,0,3,0,0,0,0,0
32077,781178,8,0,3,3,0,0,0,10,8,0,0,0,0,0
32078,711632,0,0,0,0,0,0,0,0,0,3,0,0,0,0
32079,935184,0,0,0,0,0,5,0,5,0,0,0,0,0,0
32080,1105494,0,0,4,0,0,0,0,0,0,0,0,0,0,0
32081,510210,0,0,0,0,0,0,0,5,0,0,0,0,0,0
32082,417765,0,0,0,0,0,0,0,0,0,3,0,0,0,0
32083,1979862,0,0,3,0,0,0,0,0,0,0,0,0,0,0
32084,1768960,0,0,0,0,0,5,0,0,0,0,0,0,0,0
32085,1758485,0,0,0,0,0,5,0,0,0,0,0,0,0,0
32086,1048828,0,0,3,0,0,0,0,0,0,0,0,0,0,3
32087,313835,0,0,0,0,0,3,0,0,0,0,0,0,0,0
32088,725255,0,0,0,0,0,5,0,0,0,0,0,0,0,0
32089,509763,0,0,0,0,0,0,0,5,0,0,0,0,0,0
32090,1173317,0,0,0,0,0,0,0,5,0,0,0,0,0,0
32091,512577,0,0,0,0,0,0,0,5,0,0,0,0,0,0
32092,1115976,0,0,0,0,0,5,0,5,0,0,0,0,0,0
32093,420015,0,0,0,4,0,0,0,0,0,0,0,0,0,0
32094,719839,0,0,0,0,0,0,0,0,0,5,0,0,0,0
32095,489932,4,0,0,4,0,0,0,0,4,0,0,0,0,0
32096,1389756,0,0,0,0,0,5,0,0,0,0,0,0,0,0
32097,682595,0,0,0,0,0,0,0,0,0,3,0,0,0,0
32098,359697,0,0,0,0,0,0,0,0,0,5,0,0,0,0
32099,1670891,0,0,0,0,0,5,0,0,0,0,0,0,0,0
32100,1051312,0,0,3,0,0,0,0,0,0,0,0,0,0,3
32101,1050580,0,0,3,0,0,0,0,0,0,0,0,0,0,3
32102,1800310,0,0,0,0,0,3,0,0,0,0,0,0,0,0
32103,322595,0,0,0,0,0,0,0,5,0,0,0,0,0,0
32104,794056,0,4,0,0,0,4,0,4,0,0,0,0,0,0
32105,948460,0,0,0,0,0,4,0,4,0,0,0,0,0,0
32106,791678,0,5,0,0,0,5,0,5,0,0,0,0,0,0
32107,1694688,0,0,5,0,0,0,0,0,0,0,0,0,0,0
32108,708992,0,0,0,0,0,0,0,0,0,5,0,0,0,0
32109,1424715,0,0,0,0,0,4,0,0,0,0,0,0,0,0
32110,959189,0,0,5,0,0,4,0,0,0,0,0,0,0,0
32111,686034,0,0,0,4,0,0,0,0,0,0,0,0,0,0
32112,718977,0,0,0,0,0,0,0,0,0,5,0,0,0,0
32113,1925768,0,0,3,0,0,0,0,0,0,0,0,0,0,0
32114,191887,3,0,0,3,0,0,0,0,3,0,0,0,0,0
32115,1933834,0,0,3,0,0,0,0,0,0,0,0,0,0,0
32116,1757689,0,0,4,0,0,0,0,0,0,0,0,0,0,0
32117,2063546,0,0,0,0,0,5,0,0,0,0,0,0,0,0
32118,1646875,0,0,0,0,0,3,0,0,0,0,0,0,0,0
32119,1813396,0,0,5,0,0,0,0,0,0,0,0,0,0,0
32120,898691,0,0,0,0,0,5,0,5,0,0,0,0,0,0
32121,551794,0,3,0,0,0,3,0,3,0,0,0,0,0,0
32122,1702383,0,0,3,0,0,0,0,0,0,0,0,0,0,0
32123,59,3,0,0,0,0,0,0,0,3,0,0,0,0,0
32124,1068368,0,10,0,6,0,3,0,4,0,4,0,0,0,0
32125,336272,0,0,0,5,0,0,0,0,0,4,0,0,0,0
32126,504918,0,0,0,0,0,0,0,0,0,4,0,0,0,0
32127,193611,5,0,0,5,0,0,0,0,5,0,0,0,0,0
32128,1026526,0,0,4,0,0,0,0,0,0,0,0,0,0,4
32129,1506221,0,0,5,0,0,0,0,0,0,0,0,0,0,0
32130,680213,0,0,0,0,0,5,0,0,0,0,0,0,0,0
32131,1056495,0,0,5,0,0,0,0,0,0,0,0,0,0,5
32132,1972579,0,0,3,0,0,0,0,0,0,0,0,0,0,0
32133,587222,0,0,0,0,0,3,0,0,0,0,0,0,0,0
32134,510250,0,0,0,0,0,0,0,5,0,0,0,0,0,0
32135,478639,0,0,0,0,0,0,0,3,0,0,0,0,0,0
32136,1624799,0,0,3,0,0,0,0,0,0,0,0,0,0,0
32137,142368,0,0,0,0,0,0,0,0,0,3,0,0,0,0
32138,711113,0,0,0,0,0,0,0,0,0,3,0,0,0,0
32139,367193,4,0,0,0,0,0,0,0,4,0,0,0,0,0
32140,1107332,0,0,3,0,0,0,0,0,0,0,0,0,0,0
32141,287916,5,0,0,5,0,0,0,0,5,0,0,0,0,0
32142,1847413,0,0,5,0,0,0,0,0,0,0,0,0,0,0
32143,1051074,0,0,5,0,0,0,0,0,0,0,0,0,0,5
32144,707593,0,0,0,0,0,0,0,0,0,4,0,0,0,0
32145,416436,4,0,0,0,0,0,0,0,4,0,0,0,0,0
32146,1864139,0,0,5,0,0,0,0,0,0,0,0,0,0,0
32147,512595,0,0,0,0,0,0,0,4,0,0,0,0,0,0
32148,1327063,0,0,5,0,0,0,0,0,0,0,0,0,0,0
32149,1106225,0,0,5,0,0,0,0,0,0,0,0,0,0,0
32150,510842,0,0,0,0,0,0,0,5,0,0,0,0,0,0
32151,510782,0,0,0,0,0,0,0,3,0,0,0,0,0,0
32152,1325427,0,0,3,0,0,0,0,0,0,0,0,0,0,0
32153,1045648,0,0,4,0,0,0,0,0,0,0,0,0,0,4
32154,892174,0,4,0,0,0,4,0,4,0,0,0,0,0,0
32155,1653701,0,0,4,0,0,0,0,0,0,0,0,0,0,0
32156,1161192,0,0,5,0,0,0,0,0,0,0,0,0,0,0
32157,881991,0,0,0,0,0,5,0,5,0,0,0,0,0,0
32158,1049653,0,0,5,0,0,0,0,0,0,0,0,0,0,5
32159,1717206,0,0,0,0,0,5,0,0,0,0,0,0,0,0
32160,616009,0,0,0,0,0,0,0,0,0,4,0,0,0,0
32161,1702054,0,0,5,0,0,0,0,0,0,0,0,0,0,0
32162,1174740,0,12,0,12,0,4,0,5,0,0,5,0,0,0
32163,509689,0,0,0,0,0,0,0,3,0,0,0,0,0,0
32164,1774850,0,0,0,0,0,5,0,0,0,0,0,0,0,0
32165,505342,0,0,0,0,0,0,0,3,0,0,0,0,0,0
32166,688359,0,0,0,0,0,0,0,0,0,4,0,0,0,0
32167,1106125,0,0,4,0,0,0,0,0,0,0,0,0,0,0
32168,1819032,0,0,0,0,0,4,0,0,0,0,0,0,0,0
32169,757569,0,4,0,0,0,4,0,4,0,0,0,0,0,0
32170,463136,0,0,0,0,0,0,0,0,0,4,0,0,0,0
32171,510723,0,0,0,0,0,0,0,3,0,0,0,0,0,0
32172,1421701,0,0,5,0,0,0,0,0,0,0,0,0,0,0
32173,512273,0,0,0,0,0,0,0,4,0,0,0,0,0,0
32174,510113,0,0,0,0,0,0,0,4,0,0,0,0,0,0
32175,510197,0,0,0,0,0,0,0,4,0,0,0,0,0,0
32176,509611,0,0,0,0,0,0,0,3,0,0,0,0,0,0
32177,250645,0,0,0,0,0,0,0,0,0,5,0,0,0,0
32178,777898,0,5,0,0,0,5,0,5,0,0,0,0,0,0
32179,510466,0,0,0,0,0,0,0,4,0,0,0,0,0,0
32180,785819,0,0,3,0,0,0,0,0,0,0,0,0,0,0
32181,906121,0,0,5,0,0,0,0,0,0,0,0,0,0,0
32182,458668,0,5,0,0,0,5,0,5,0,0,0,0,0,0
32183,1702890,0,0,4,0,0,0,0,0,0,0,0,0,0,0
32184,711288,0,0,0,0,0,0,0,0,0,3,0,0,0,0
32185,509803,0,0,0,0,0,0,0,4,0,0,0,0,0,0
32186,511331,0,0,0,0,0,0,0,8,0,0,0,0,0,0
32187,376190,0,0,0,0,0,0,0,0,0,5,0,0,0,0
32188,1106990,0,0,5,0,0,0,0,0,0,0,0,0,0,0
32189,1048725,0,0,4,0,0,0,0,0,0,0,0,0,0,4
32190,1054519,0,0,3,0,0,0,0,0,0,0,0,0,0,3
32191,511475,0,0,0,0,0,0,0,4,0,0,0,0,0,0
32192,1814799,0,0,4,0,0,0,0,0,0,0,0,0,0,0
32193,2095873,0,0,0,0,0,3,0,0,0,0,0,0,0,0
32194,1708772,0,0,4,0,0,0,0,0,0,0,0,0,0,0
32195,882236,0,0,3,0,0,0,0,0,0,0,0,0,0,0
32196,725103,0,0,0,0,0,0,0,0,0,4,0,0,0,0
32197,524706,0,0,0,0,0,0,0,0,0,4,0,0,0,0
32198,1767879,0,0,0,0,0,4,0,0,0,0,0,0,0,0
32199,1106430,0,0,5,0,0,0,0,0,0,0,0,0,0,0
32200,758677,0,3,0,0,0,3,0,3,0,0,0,0,0,0
32201,498543,0,0,0,0,0,0,0,4,0,0,0,0,0,0
32202,1633439,0,0,5,0,0,0,0,0,0,0,0,0,0,0
32203,1901326,0,0,4,0,0,0,0,0,0,0,0,0,0,0
32204,167078,0,0,0,0,0,0,0,0,0,5,0,0,0,0
32205,708005,0,0,0,0,0,0,0,0,0,4,0,0,0,0
32206,497434,0,0,0,0,0,0,0,3,0,0,0,0,0,0
32207,686338,0,0,0,3,0,0,0,0,0,0,0,0,0,0
32208,72417,0,0,0,0,0,3,0,3,0,0,0,0,0,0
32209,434980,0,0,0,0,0,4,0,4,0,0,0,0,0,0
32210,512162,0,0,0,0,0,0,0,3,0,0,0,0,0,0
32211,709621,0,0,0,0,0,5,0,0,0,0,5,0,0,0
32212,453228,0,0,0,4,0,0,0,0,0,0,0,0,0,0
32213,510896,0,0,0,0,0,0,0,6,0,0,3,0,0,0
32214,1033295,0,0,3,0,0,0,0,0,0,0,0,0,0,3
32215,1908043,0,0,4,0,0,0,0,0,0,0,0,0,0,0
32216,776491,0,0,0,0,0,4,0,4,0,0,0,0,0,0
32217,512018,0,0,0,0,0,0,0,4,0,0,0,0,0,0
32218,971681,0,0,0,0,0,3,0,3,0,0,0,0,0,0
32219,774163,0,0,5,0,0,0,0,0,0,0,0,0,0,0
32220,1122842,0,0,4,0,0,0,0,0,0,0,0,0,0,0
32221,510674,0,0,0,0,0,0,0,5,0,0,0,0,0,0
32222,1060738,0,0,3,0,0,0,0,0,0,0,0,0,0,3
32223,477048,5,0,0,5,0,0,0,0,5,0,0,0,0,0
32224,926601,0,0,0,0,0,5,0,5,0,0,0,0,0,0
32225,1816850,0,0,4,0,0,0,0,4,0,0,0,0,0,0
32226,720377,0,0,0,0,0,0,0,0,0,4,0,0,0,0
32227,434875,4,0,0,0,0,0,0,0,4,0,0,0,0,0
32228,1292629,0,0,5,0,0,0,0,0,0,0,0,0,0,0
32229,355507,0,0,0,0,0,0,0,4,0,0,0,0,0,0
32230,510229,0,0,0,0,0,0,0,4,0,0,0,0,0,0
32231,66190,5,0,0,5,0,0,0,0,5,0,0,0,0,0
32232,1094868,0,0,5,0,0,0,0,0,0,0,0,0,0,0
32233,1818510,0,0,4,0,0,0,0,4,0,0,0,0,0,0
32234,550299,0,0,3,0,0,0,0,0,0,0,0,0,0,0
32235,511493,0,0,0,0,0,0,0,4,0,0,0,0,0,0
32236,689842,0,0,0,0,0,4,0,4,0,0,0,0,0,0
32237,509771,0,0,0,0,0,0,0,5,0,0,0,0,0,0
32238,483788,5,0,0,5,0,0,0,0,5,0,0,0,0,0
32239,332842,0,0,0,0,0,0,0,0,0,3,0,0,0,0
32240,1046759,0,0,5,0,0,0,0,0,0,0,0,0,0,5
32241,684996,0,0,0,3,0,0,0,0,0,0,0,0,0,0
32242,435030,5,0,0,0,0,0,0,0,5,0,0,0,0,0
32243,382789,4,0,0,4,0,0,0,0,4,0,0,0,0,0
32244,738403,0,0,5,0,0,0,0,0,0,0,0,0,0,5
32245,511754,0,0,0,0,0,0,0,0,0,4,0,0,0,0
32246,770241,0,0,3,0,0,0,0,0,0,0,0,0,0,0
32247,714372,0,0,0,0,0,0,0,0,0,4,0,0,0,0
32248,1105839,0,0,3,0,0,0,0,0,0,0,0,0,0,0
32249,406839,0,0,0,0,0,0,0,0,0,4,0,0,0,0
32250,510006,0,0,0,0,0,0,0,4,0,0,0,0,0,0
32251,1056557,0,0,4,0,0,0,0,0,0,0,0,0,0,4
32252,709072,0,0,0,0,0,0,0,0,0,5,0,0,0,0
32253,364028,0,4,0,0,0,4,0,4,0,0,0,0,0,0
32254,1050481,0,0,5,0,0,0,0,0,0,0,0,0,0,5
32255,435463,4,0,0,0,0,0,0,0,4,0,0,0,0,0
32256,920855,0,0,5,0,0,0,0,0,0,0,0,0,0,5
32257,435427,3,0,0,0,0,0,0,0,3,0,0,0,0,0
32258,512494,0,0,0,0,0,0,0,3,0,0,0,0,0,0
32259,418639,3,0,0,3,0,0,0,0,3,0,0,0,0,0
32260,1805960,0,0,5,0,0,0,0,0,0,0,0,0,0,0
32261,497096,0,0,0,0,0,0,0,4,0,0,0,0,0,0
32262,553768,0,3,0,0,0,3,0,3,0,0,0,0,0,0
32263,944147,0,0,0,0,0,3,0,3,0,0,0,0,0,0
32264,1764339,0,0,0,0,0,3,0,0,0,0,0,0,0,0
32265,1069997,0,0,3,0,0,0,0,0,0,0,0,0,0,0
32266,131,0,0,0,0,0,0,0,3,0,0,0,0,0,0
32267,435028,0,0,0,0,0,5,0,0,0,0,0,0,0,0
32268,1090851,0,0,3,0,0,0,0,0,0,0,0,0,0,0
32269,84148,0,0,0,0,0,0,0,0,0,3,0,0,0,0
32270,1681961,0,0,4,0,0,0,0,0,0,0,0,0,0,0
32271,494919,3,0,0,3,0,0,0,0,3,0,0,0,0,0
32272,435770,4,0,0,0,0,0,0,0,4,0,0,0,0,0
32273,764355,0,0,3,0,0,0,0,0,0,0,0,0,0,0
32274,509963,0,0,0,0,0,0,0,3,0,0,0,0,0,0
32275,594995,0,5,0,5,0,0,0,0,0,0,0,0,0,0
32276,720029,0,0,0,0,0,0,0,0,0,5,0,0,0,0
32277,510398,0,0,0,0,0,0,0,3,0,0,0,0,0,0
32278,255591,0,0,0,0,0,3,0,0,0,0,0,0,0,0
32279,1642507,0,0,4,0,0,0,0,0,0,0,0,0,0,0
32280,1946889,0,0,4,0,0,0,0,0,0,0,0,0,0,0
32281,734211,0,0,3,0,0,0,0,0,0,0,0,0,0,0
32282,976029,0,0,0,0,0,5,0,5,0,0,0,0,0,0
